[2021-07-31 08:29:51.003]  48.560,  48.608,  48.682,  48.779,  48.828,  48.706,  48.560,  48.218,  47.827,  47.437
[2021-07-31 08:30:01.006]  46.899,  46.362,  45.703,  45.068,  44.385,  44.019,  43.872,  44.116,  44.409,  44.922
[2021-07-31 08:30:11.008]  45.557,  46.167,  46.655,  47.119,  47.437,  47.681,  47.998,  48.193,  48.511,  48.804
[2021-07-31 08:30:21.007]  48.901,  49.097,  49.072,  48.853,  48.657,  48.364,  47.998,  47.412,  46.826,  46.094
[2021-07-31 08:30:31.007]  45.312,  44.531,  44.043,  43.604,  43.530,  43.433,  43.677,  43.823,  44.189,  43.994
[2021-07-31 08:30:41.003]  44.141,  44.214,  44.385,  44.653,  44.922,  44.922,  44.922,  44.824,  44.629,  44.458
[2021-07-31 08:30:51.006]  44.214,  44.116,  44.019,  44.043,  44.141,  44.360,  44.458,  44.702,  44.873,  44.922
[2021-07-31 08:31:01.015]  42.578,  44.922,  45.020,  45.190,  45.532,  45.850,  46.436,  43.408,  47.559,  44.604
[2021-07-31 08:31:11.015]  45.435,  46.362,  47.217,  47.876,  48.413,  48.633,  48.438,  48.047,  47.437,  46.899
[2021-07-31 08:31:21.011]  46.387,  45.703,  45.093,  44.434,  43.628,  42.920,  42.456,  42.358,  42.651,  43.286
[2021-07-31 08:31:31.011]  44.238,  45.337,  46.387,  47.046,  47.632,  47.876,  47.852,  47.681,  47.412,  47.119
[2021-07-31 08:31:41.008]  46.655,  46.191,  45.630,  44.946,  44.312,  43.481,  42.603,  41.919,  41.675,  41.968
[2021-07-31 08:31:51.012]  42.847,  44.263,  46.069,  47.266,  47.729,  47.339,  46.729,  45.728,  44.482,  43.140
[2021-07-31 08:32:01.012]  42.114,  41.577,  41.968,  42.944,  44.141,  45.435,  46.484,  47.144,  47.632,  47.681
[2021-07-31 08:32:11.011]  47.339,  47.217,  46.826,  46.362,  45.703,  44.995,  44.165,  43.188,  42.114,  41.553
[2021-07-31 08:32:21.011]  41.675,  42.212,  43.262,  44.287,  45.483,  46.411,  47.046,  47.437,  47.632,  47.314
[2021-07-31 08:32:31.007]  46.924,  46.411,  45.728,  45.093,  44.214,  43.359,  42.334,  41.797,  41.626,  42.090
[2021-07-31 08:32:41.010]  42.920,  44.141,  45.312,  46.411,  47.046,  47.339,  47.632,  47.656,  47.534,  47.290
[2021-07-31 08:32:51.006]  47.168,  46.753,  46.484,  46.069,  45.703,  45.337,  44.971,  44.556,  44.092,  43.481
[2021-07-31 08:33:01.009]  42.944,  42.529,  41.992,  41.772,  41.626,  41.650,  41.772,  41.919,  42.310,  42.749
[2021-07-31 08:33:11.010]  43.359,  43.872,  44.653,  45.215,  45.874,  46.362,  46.875,  47.144,  47.339,  47.534
[2021-07-31 08:33:21.003]  47.534,  47.607,  47.632,  47.632,  47.681,  47.656,  47.729,  47.681,  47.681,  47.583
[2021-07-31 08:33:31.003]  47.266,  47.046,  46.655,  46.216,  45.557,  44.922,  44.165,  43.604,  43.018,  42.554
[2021-07-31 08:33:41.006]  42.188,  41.821,  41.797,  41.748,  41.968,  42.578,  43.457,  44.360,  45.264,  46.021
[2021-07-31 08:33:51.003]  46.606,  47.119,  47.437,  47.607,  47.729,  47.729,  47.681,  47.510,  47.339,  47.217
[2021-07-31 08:34:01.006]  46.973,  46.875,  46.558,  46.436,  46.191,  45.923,  45.703,  45.435,  45.068,  44.897
[2021-07-31 08:34:11.002]  44.629,  44.214,  44.067,  43.652,  43.408,  43.359,  43.311,  43.213,  43.335,  43.188
[2021-07-31 08:34:21.005]  43.115,  42.847,  42.725,  42.554,  42.334,  42.017,  41.821,  41.797,  41.943,  42.163
[2021-07-31 08:34:31.006]  42.505,  42.969,  43.530,  44.141,  44.922,  45.776,  46.606,  47.241,  47.656,  47.876
[2021-07-31 08:34:41.003]  47.827,  47.754,  47.632,  47.510,  47.290,  47.192,  46.899,  46.729,  46.509,  46.460
[2021-07-31 08:34:45.493]  46.411,  46.484,  46.484, I (37285853) CCS811: Idle mode set complete.
[2021-07-31 08:35:09.418] **** GL5537 ****RAW  = 0x770 Illuminance = 46.181831 percentsVoltage = 0.508000 VResistance = 985.285583 Ohm----------------- PIR Sensor Monitor -----------------
[2021-07-31 08:35:20.888]  45.630,  44.409,  42.432,  43.359,  44.312,  45.288,  46.069,  46.753,  47.266,  47.632
[2021-07-31 08:35:30.888]  47.949,  47.827,  47.510,  46.851,  45.972,  45.190,  44.116,  43.359,  42.651,  42.163
[2021-07-31 08:35:40.887]  41.870,  42.310,  43.018,  44.043,  44.971,  45.728,  46.484,  47.095,  47.437,  47.876
[2021-07-31 08:35:50.890]  48.022,  47.778,  47.192,  46.167,  44.873,  43.506,  42.578,  42.065,  41.943,  42.529
[2021-07-31 08:36:00.890]  43.115,  43.750,  44.556,  45.337,  45.972,  46.655,  47.192,  47.681,  47.974,  48.022
[2021-07-31 08:36:10.889]  47.681,  46.997,  46.094,  44.971,  43.726,  42.798,  42.188,  42.188,  42.700,  43.726
[2021-07-31 08:36:20.886]  44.629,  45.557,  46.411,  46.948,  47.314,  47.974,  48.047,  47.632,  47.119,  46.265
[2021-07-31 08:36:30.887]  45.337,  44.312,  43.579,  42.969,  42.578,  42.212,  42.090,  42.163,  42.407,  42.822
[2021-07-31 08:36:40.887]  43.481,  44.165,  44.946,  45.605,  46.118,  46.606,  47.046,  47.437,  47.778,  48.022
[2021-07-31 08:36:50.886]  48.047,  47.974,  47.681,  47.266,  46.704,  46.191,  45.605,  44.922,  44.092,  43.359
[2021-07-31 08:37:00.887]  42.798,  42.358,  42.212,  42.456,  43.359,  44.556,  45.703,  46.509,  47.290,  47.729
[2021-07-31 08:37:10.881]  48.071,  48.022,  47.290,  46.313,  45.190,  44.067,  43.188,  42.554,  42.236,  42.432
[2021-07-31 08:37:20.882]  43.042,  44.019,  44.946,  45.874,  46.753,  47.314,  47.876,  48.047,  47.974,  47.290
[2021-07-31 08:37:30.882]  46.533,  45.459,  44.458,  43.433,  42.725,  42.334,  42.432,  42.944,  43.701,  44.312
[2021-07-31 08:37:40.882]  44.922,  45.386,  45.728,  46.045,  46.216,  46.265,  46.411,  46.362,  46.411,  46.265
[2021-07-31 08:37:50.883]  46.338,  46.460,  46.484,  46.143,  45.654,  44.922,  44.141,  43.359,  42.847,  42.578
[2021-07-31 08:38:00.884]  42.407,  42.407,  42.334,  42.261,  42.432,  42.505,  42.578,  42.603,  42.651,  42.725
[2021-07-31 08:38:10.886]  42.651,  42.578,  42.261,  42.188,  42.041,  42.212,  42.700,  43.604,  44.312,  45.044
[2021-07-31 08:38:20.883]  45.654,  46.167,  46.509,  46.753,  47.095,  47.314,  47.510,  47.656,  47.681,  47.778
[2021-07-31 08:38:30.884]  47.705,  47.632,  47.485,  47.412,  47.266,  46.948,  46.655,  46.265,  45.752,  45.337
[2021-07-31 08:38:40.885]  44.873,  44.189,  43.823,  43.384,  43.018,  42.651,  42.456,  42.065,  41.968,  41.943
[2021-07-31 08:38:50.887]  42.017,  42.236,  42.700,  43.433,  44.507,  45.581,  46.484,  47.021,  47.485,  47.705
[2021-07-31 08:39:00.887]  47.827,  47.974,  47.900,  47.876,  47.778,  47.803,  47.876,  47.900,  47.827,  47.754
[2021-07-31 08:39:10.882]  47.510,  47.192,  46.606,  46.021,  45.435,  44.775,  44.043,  43.213,  42.554,  42.090
[2021-07-31 08:39:20.885]  41.797,  41.772,  41.919,  42.041,  42.261,  42.407,  42.578,  42.725,  42.944,  42.944
[2021-07-31 08:39:30.885]  42.969,  42.871,  42.798,  42.847,  43.237,  43.604,  44.141,  44.775,  45.264,  45.776
[2021-07-31 08:39:40.905]  46.362,  46.704,  47.119,  47.437,  47.583,  47.778,  47.803,  47.583,  47.388,  42.041
[2021-07-31 08:39:50.885]  46.558,  46.021,  45.435,  44.531,  43.750,  42.993,  42.432,  41.919,  41.797,  41.968
[2021-07-31 08:40:00.885]  42.407,  42.822,  43.237,  43.579,  43.823,  44.141,  44.531,  44.922,  45.361,  45.703
[2021-07-31 08:40:10.884]  45.923,  46.167,  46.509,  46.899,  47.266,  47.437,  47.632,  47.705,  47.827,  47.681
[2021-07-31 08:40:20.885]  47.437,  47.217,  46.729,  46.191,  45.605,  44.873,  44.141,  43.433,  42.944,  42.578
[2021-07-31 08:40:30.885]  42.310,  42.139,  41.968,  41.919,  41.797,  41.797,  41.797,  41.797,  41.797,  41.797
[2021-07-31 08:40:40.880]  41.797,  41.797,  41.797,  41.772,  41.797,  41.895,  42.114,  42.407,  42.700,  43.286
[2021-07-31 08:40:50.885]  43.726,  44.141,  44.556,  44.922,  45.386,  47.656,  46.216,  46.484,  46.875,  47.266
[2021-07-31 08:41:00.885]  47.583,  47.705,  44.922,  47.339,  46.655,  45.703,  44.507,  41.919,  42.603,  41.821
[2021-07-31 08:41:10.894]  44.434,  45.288,  45.947,  46.460,  46.802,  47.021,  47.144,  47.266,  47.266,  47.339
[2021-07-31 08:41:20.891]  47.266,  47.266,  47.095,  46.924,  46.753,  46.484,  46.240,  45.923,  45.703,  45.459
[2021-07-31 08:41:30.894]  45.264,  44.922,  44.604,  44.238,  43.823,  43.384,  42.847,  42.212,  41.797,  41.553
[2021-07-31 08:41:40.894]  41.650,  41.968,  42.578,  43.359,  44.189,  45.020,  45.825,  46.631,  47.241,  47.534
[2021-07-31 08:41:50.889]  47.437,  47.217,  46.704,  46.216,  45.703,  44.946,  44.214,  43.652,  42.920,  42.236
[2021-07-31 08:42:00.890]  41.772,  41.455,  41.333,  41.357,  41.528,  41.724,  41.821,  42.188,  42.578,  42.993
[2021-07-31 08:42:10.894]  43.677,  44.165,  44.897,  45.532,  46.118,  46.582,  46.899,  47.217,  47.266,  47.339
[2021-07-31 08:42:20.894]  47.314,  47.266,  47.266,  47.339,  47.314,  47.266,  47.266,  47.266,  47.266,  47.241
[2021-07-31 08:42:30.894]  47.266,  47.266,  47.266,  47.266,  47.266,  47.241,  47.144,  47.144,  47.266,  47.192
[2021-07-31 08:42:40.891]  47.266,  47.192,  47.119,  46.875,  46.631,  46.387,  46.118,  45.752,  45.630,  45.312
[2021-07-31 08:42:50.893]  44.946,  44.604,  44.141,  43.677,  43.359,  43.115,  42.822,  42.676,  42.993,  43.188
[2021-07-31 08:43:00.894]  43.506,  43.994,  44.556,  45.166,  45.703,  46.216,  46.558,  46.875,  47.021,  47.095
[2021-07-31 08:43:10.894]  47.119,  47.095,  47.119,  47.070,  47.046,  47.046,  47.021,  46.899,  46.875,  46.655
[2021-07-31 08:43:20.893]  46.606,  46.484,  46.313,  46.216,  46.118,  46.118,  46.118,  46.216,  46.265,  46.484
[2021-07-31 08:43:30.893]  46.680,  46.899,  46.997,  46.997,  46.899,  46.704,  46.484,  46.094,  45.703,  45.312
[2021-07-31 08:43:40.893]  44.775,  44.067,  43.359,  42.505,  41.553,  40.894,  40.771,  40.918,  41.382,  42.065
[2021-07-31 08:43:50.893]  42.871,  43.604,  44.482,  45.361,  46.216,  46.802,  46.997,  46.606,  46.143,  45.483
[2021-07-31 08:44:00.893]  44.751,  43.774,  42.749,  41.846,  41.162,  40.723,  40.625,  40.771,  41.089,  41.528
[2021-07-31 08:44:10.892]  42.065,  42.822,  43.530,  44.214,  44.800,  45.166,  45.337,  45.435,  45.483,  45.483
[2021-07-31 08:44:20.892]  45.361,  45.239,  44.922,  44.702,  44.263,  43.970,  43.506,  42.993,  42.505,  42.139
[2021-07-31 08:44:30.893]  41.650,  41.406,  41.016,  40.747,  40.625,  40.552,  40.576,  40.723,  41.016,  41.577
[2021-07-31 08:44:40.893]  42.065,  42.578,  43.066,  43.408,  43.726,  44.141,  44.434,  44.922,  45.264,  45.679
[2021-07-31 08:44:45.483]  45.972,  46.191,  46.411, I (37885853) CCS811: Idle mode set complete.
[2021-07-31 08:45:09.509] **** GL5537 ****RAW  = 0x76d Illuminance = 44.885727 percentsVoltage = 0.493743 VResistance = 988.369690 Ohm----------------- PIR Sensor Monitor -----------------
[2021-07-31 08:45:20.979]  46.387,  46.411,  45.386,  45.239,  44.849,  44.312,  43.945,  43.213,  42.578,  41.919
[2021-07-31 08:45:30.983]  41.455,  40.918,  40.552,  40.308,  40.356,  40.771,  41.357,  41.919,  42.505,  43.042
[2021-07-31 08:45:40.980]  43.628,  44.141,  44.531,  44.971,  45.337,  45.728,  46.094,  46.216,  46.558,  46.631
[2021-07-31 08:45:50.982]  46.558,  46.313,  45.776,  45.239,  44.531,  43.823,  43.042,  42.432,  41.797,  41.235
[2021-07-31 08:46:00.983]  40.698,  40.405,  40.234,  40.308,  40.625,  40.942,  41.382,  41.797,  42.163,  42.603
[2021-07-31 08:46:10.983]  43.091,  43.408,  43.994,  44.312,  44.800,  45.215,  45.703,  46.069,  46.484,  46.631
[2021-07-31 08:46:20.979]  46.484,  45.825,  44.995,  43.823,  42.578,  41.455,  40.649,  40.234,  40.576,  41.406
[2021-07-31 08:46:30.982]  42.456,  43.286,  43.872,  44.409,  44.922,  45.312,  45.703,  46.045,  46.411,  46.606
[2021-07-31 08:46:40.983]  46.606,  46.265,  45.703,  44.995,  44.141,  43.359,  42.578,  42.114,  41.675,  41.138
[2021-07-31 08:46:50.979]  40.820,  40.576,  40.356,  40.283,  40.259,  40.576,  40.967,  41.406,  42.188,  42.969
[2021-07-31 08:47:00.983]  43.872,  44.824,  45.557,  46.240,  46.704,  46.484,  45.703,  44.189,  42.578,  41.138
[2021-07-31 08:47:10.981]  40.405,  40.405,  41.309,  42.627,  43.896,  44.922,  45.825,  46.411,  46.655,  46.313
[2021-07-31 08:47:20.980]  45.190,  43.872,  42.334,  41.064,  40.308,  40.454,  41.284,  42.456,  43.750,  44.556
[2021-07-31 08:47:30.982]  45.288,  45.825,  46.411,  46.558,  46.436,  45.581,  44.263,  42.725,  41.431,  40.625
[2021-07-31 08:47:40.978]  40.259,  40.454,  41.064,  42.065,  42.993,  43.823,  44.556,  45.068,  45.630,  46.021
[2021-07-31 08:47:50.981]  46.338,  46.533,  46.680,  46.509,  46.143,  45.557,  44.678,  43.628,  42.505,  41.431
[2021-07-31 08:48:00.981]  40.747,  40.308,  40.405,  40.771,  41.333,  41.821,  42.456,  43.091,  43.701,  44.312
[2021-07-31 08:48:10.981]  44.922,  45.386,  45.923,  46.338,  46.606,  46.655,  46.338,  45.532,  44.189,  42.627
[2021-07-31 08:48:20.978]  41.333,  40.503,  40.405,  41.016,  42.114,  43.164,  43.994,  44.604,  45.093,  45.532
[2021-07-31 08:48:30.981]  45.776,  46.069,  46.436,  46.582,  46.802,  46.704,  46.338,  45.728,  44.922,  43.970
[2021-07-31 08:48:40.980]  42.944,  42.139,  41.528,  41.040,  40.698,  40.552,  40.454,  40.454,  40.625,  41.016
[2021-07-31 08:48:50.981]  41.455,  42.261,  43.066,  43.750,  44.385,  44.922,  45.337,  45.825,  46.265,  46.753
[2021-07-31 08:49:00.978]  46.851,  46.729,  46.240,  45.532,  44.531,  43.359,  42.188,  41.235,  40.698,  40.576
[2021-07-31 08:49:10.980]  40.918,  41.797,  42.920,  43.896,  44.775,  45.532,  46.216,  46.704,  46.826,  46.216
[2021-07-31 08:49:20.981]  44.849,  43.140,  41.797,  40.869,  40.576,  40.845,  41.724,  42.529,  43.335,  43.823
[2021-07-31 08:49:30.980]  44.507,  44.922,  45.312,  45.703,  45.972,  46.313,  16.797,  16.797,  16.748,  16.846
[2021-07-31 08:49:40.981]  16.797,  16.846,  16.846,  16.821,  16.870,  16.870,  16.821,  16.870,  16.919,  16.968
[2021-07-31 08:49:50.980]  16.968,  16.968,  16.968,  16.968,  17.017,  17.017,  17.090,  17.114,  17.090,  17.041
[2021-07-31 08:50:00.980]  17.139,  17.139,  17.163,  17.163,  17.188,  17.188,  17.212,  17.212,  17.212,  17.261
[2021-07-31 08:50:10.980]  17.212,  17.212,  17.285,  17.358,  17.310,  17.310,  17.334,  17.334,  17.456,  17.407
[2021-07-31 08:50:20.980]  17.407,  17.432,  17.432,  17.432,  17.456,  17.578,  17.529,  17.505,  17.505,  17.529
[2021-07-31 08:50:30.975]  17.554,  17.578,  17.578,  17.578,  17.578,  17.578,  17.603,  17.578,  17.603,  17.578
[2021-07-31 08:50:40.980]  17.603,  17.651,  17.603,  17.676,  17.651,  17.700,  17.676,  17.725,  17.725,  17.700
[2021-07-31 08:50:50.976]  17.798,  17.822,  17.798,  17.700,  17.798,  17.847,  17.822,  17.847,  17.847,  17.871
[2021-07-31 08:51:00.990]  17.896,  17.896,  17.847,  17.944,  17.847,  17.944,  17.944,  17.920,  17.896,  17.944
[2021-07-31 08:51:10.986]  17.969,  17.993,  17.969,  17.969,  18.042,  17.993,  18.018,  18.066,  18.018,  18.018
[2021-07-31 08:51:20.989]  18.018,  18.042,  18.042,  18.091,  18.091,  18.091,  18.042,  18.091,  18.042,  18.115
[2021-07-31 08:51:30.989]  18.140,  18.115,  18.140,  18.140,  18.091,  18.042,  18.140,  18.213,  18.164,  18.213
[2021-07-31 08:51:40.990]  18.213,  18.262,  18.213,  18.286,  18.237,  18.237,  18.262,  18.311,  18.237,  18.286
[2021-07-31 08:51:50.989]  18.311,  18.311,  18.311,  18.262,  18.286,  18.335,  18.237,  18.335,  18.335,  18.335
[2021-07-31 08:52:00.985]  18.384,  18.335,  18.359,  18.335,  18.311,  18.359,  18.359,  18.335,  18.359,  18.359
[2021-07-31 08:52:10.990]  18.359,  18.359,  18.359,  18.359,  18.359,  18.359,  18.359,  18.359,  18.359,  18.359
[2021-07-31 08:52:20.986]  18.359,  18.384,  18.359,  18.384,  18.359,  18.359,  18.359,  18.359,  18.359,  18.359
[2021-07-31 08:52:30.989]  18.359,  18.359,  18.359,  18.359,  18.359,  18.359,  18.359,  18.408,  18.384,  18.433
[2021-07-31 08:52:40.985]  18.359,  18.433,  18.384,  18.481,  18.384,  18.359,  18.384,  18.408,  18.433,  18.433
[2021-07-31 08:52:50.989]  18.481,  18.384,  18.433,  18.433,  18.481,  18.408,  18.408,  18.457,  18.481,  18.433
[2021-07-31 08:53:00.984]  18.408,  18.384,  18.481,  18.481,  18.481,  18.481,  18.506,  18.481,  18.433,  18.506
[2021-07-31 08:53:10.989]  18.506,  18.481,  18.604,  18.604,  18.530,  18.530,  18.506,  18.604,  18.579,  18.579
[2021-07-31 08:53:20.985]  18.604,  18.579,  18.604,  18.530,  18.579,  18.604,  18.579,  18.628,  18.579,  18.579
[2021-07-31 08:53:30.989]  18.604,  18.579,  18.628,  18.628,  18.628,  18.701,  18.604,  18.677,  18.652,  18.652
[2021-07-31 08:53:40.984]  18.628,  18.701,  18.652,  18.677,  18.701,  18.701,  18.726,  18.701,  18.701,  18.677
[2021-07-31 08:53:50.988]  18.701,  18.701,  18.677,  18.677,  18.677,  18.726,  18.726,  18.750,  18.750,  18.701
[2021-07-31 08:54:00.983]  18.726,  18.726,  18.750,  18.750,  18.750,  18.726,  18.774,  18.799,  18.799,  18.750
[2021-07-31 08:54:10.988]  18.799,  18.774,  18.848,  18.799,  18.896,  18.872,  18.872,  18.872,  18.921,  18.921
[2021-07-31 08:54:20.985]  18.921,  18.945,  18.994,  19.019,  18.994,  19.019,  19.092,  19.141,  19.141,  19.116
[2021-07-31 08:54:30.988]  19.141,  19.141,  19.141,  19.141,  19.141,  19.141,  19.214,  19.214,  19.263,  19.263
[2021-07-31 08:54:40.984]  19.287,  19.360,  19.360,  19.312,  19.409,  19.482,  19.458,  19.507,  19.580,  19.507
[2021-07-31 08:54:45.474]  19.531,  19.556,  19.604, I (38485853) CCS811: Idle mode set complete.
[2021-07-31 08:55:09.404] **** GL5537 ****RAW  = 0x323 Illuminance = 29.576242 percentsVoltage = 0.325339 VResistance = 3664.822998 Ohm----------------- PIR Sensor Monitor -----------------
[2021-07-31 08:55:20.874]  20.312,  20.337,  20.361,  20.361,  20.483,  20.435,  20.483,  20.532,  20.532,  20.581
[2021-07-31 08:55:30.875]  20.581,  20.605,  20.679,  20.703,  20.703,  20.703,  20.703,  20.728,  20.703,  20.752
[2021-07-31 08:55:40.878]  20.801,  20.825,  20.825,  20.874,  20.947,  20.947,  21.021,  20.947,  21.021,  21.021
[2021-07-31 08:55:50.875]  21.069,  21.094,  21.118,  21.143,  21.143,  21.118,  21.216,  21.265,  21.240,  21.265
[2021-07-31 08:56:00.877]  21.338,  21.313,  21.387,  21.411,  21.460,  21.484,  21.484,  21.484,  21.509,  21.484
[2021-07-31 08:56:10.874]  21.509,  21.533,  21.558,  21.533,  21.606,  21.655,  21.655,  21.655,  21.704,  21.777
[2021-07-31 08:56:20.877]  21.777,  21.826,  21.851,  21.875,  21.875,  21.924,  21.924,  21.948,  21.924,  21.924
[2021-07-31 08:56:30.874]  21.973,  22.021,  22.095,  22.046,  22.119,  22.144,  22.119,  22.217,  22.217,  22.241
[2021-07-31 08:56:40.874]  22.266,  22.217,  22.266,  22.266,  22.266,  22.266,  22.290,  22.314,  22.314,  22.314
[2021-07-31 08:56:50.874]  22.339,  22.412,  22.363,  22.437,  22.339,  22.412,  22.510,  22.510,  22.534,  22.559
[2021-07-31 08:57:00.872]  22.583,  22.583,  22.583,  22.607,  22.656,  22.681,  22.681,  22.705,  22.754,  22.705
[2021-07-31 08:57:10.872]  22.778,  22.778,  22.827,  22.876,  22.876,  22.827,  22.876,  22.925,  22.876,  22.925
[2021-07-31 08:57:20.872]  22.827,  22.949,  22.998,  23.047,  23.047,  23.022,  23.022,  23.022,  23.096,  23.047
[2021-07-31 08:57:30.872]  23.047,  23.047,  23.071,  23.047,  23.120,  23.120,  23.071,  23.145,  23.145,  23.218
[2021-07-31 08:57:40.872]  23.120,  23.169,  23.193,  23.315,  23.389,  23.267,  23.291,  23.364,  23.364,  23.389
[2021-07-31 08:57:50.872]  23.389,  23.438,  23.389,  23.438,  23.389,  23.462,  23.462,  23.462,  23.511,  23.462
[2021-07-31 08:58:00.872]  23.560,  23.633,  23.560,  23.560,  23.608,  23.584,  23.682,  23.682,  23.730,  23.755
[2021-07-31 08:58:10.873]  23.755,  23.779,  23.804,  23.779,  23.828,  23.828,  23.828,  23.779,  23.828,  23.853
[2021-07-31 08:58:20.877]  23.901,  23.950,  23.926,  23.975,  23.975,  23.999,  24.048,  24.048,  24.097,  24.097
[2021-07-31 08:58:30.876]  24.146,  24.219,  24.194,  24.268,  24.268,  24.268,  24.268,  24.292,  24.341,  24.438
[2021-07-31 08:58:40.877]  24.341,  24.390,  24.365,  24.365,  24.390,  24.438,  24.414,  24.390,  24.487,  24.536
[2021-07-31 08:58:50.876]  24.536,  24.487,  24.536,  24.561,  24.561,  24.585,  24.609,  24.609,  24.609,  24.609
[2021-07-31 08:59:00.876]  24.609,  24.658,  24.609,  24.634,  24.683,  24.634,  24.829,  24.707,  24.756,  24.780
[2021-07-31 08:59:10.876]  24.927,  24.878,  24.854,  24.927,  24.976,  25.073,  24.951,  25.244,  25.220,  25.146
[2021-07-31 08:59:20.876]  25.146,  25.220,  25.146,  25.269,  25.269,  25.269,  25.366,  25.366,  25.391,  25.391
[2021-07-31 08:59:30.875]  25.391,  25.439,  25.488,  25.488,  25.537,  25.562,  25.635,  25.635,  25.635,  25.708
[2021-07-31 08:59:40.873]  25.684,  25.708,  25.708,  25.806,  25.732,  25.757,  25.806,  25.854,  25.830,  25.854
[2021-07-31 08:59:50.875]  25.806,  25.854,  25.928,  26.025,  26.074,  26.050,  26.099,  26.147,  26.147,  26.172
[2021-07-31 09:00:00.875]  26.172,  26.172,  26.172,  26.245,  26.294,  26.343,  26.416,  26.465,  26.562,  26.562
[2021-07-31 09:00:10.875]  26.660,  26.880,  26.978,  27.100,  27.393,  27.563,  27.686,  27.661,  27.368,  27.222
[2021-07-31 09:00:20.872]  27.100,  27.246,  27.271,  27.368,  27.368,  27.368,  27.417,  27.563,  27.563,  27.466
[2021-07-31 09:00:30.875]  27.515,  27.588,  27.734,  27.734,  27.783,  27.856,  27.979,  28.027,  28.125,  28.149
[2021-07-31 09:00:40.875]  28.174,  28.467,  28.735,  28.906,  28.979,  29.053,  29.297,  29.639,  29.688,  29.688
[2021-07-31 09:00:50.875]  29.663,  29.565,  29.639,  29.565,  29.639,  29.712,  29.468,  29.419,  29.443,  29.517
[2021-07-31 09:01:00.875]  29.468,  29.443,  29.565,  29.541,  29.688,  29.810,  29.858,  29.663,  29.810,  29.736
[2021-07-31 09:01:10.885]  29.639,  29.468,  29.468,  29.395,  29.370,  29.321,  29.297,  29.321,  29.614,  29.614
[2021-07-31 09:01:20.885]  29.810,  30.078,  30.469,  30.566,  30.737,  30.591,  30.786,  30.811,  30.859,  31.006
[2021-07-31 09:01:30.884]  31.006,  31.128,  31.177,  31.201,  31.250,  31.250,  31.250,  31.421,  31.396,  31.421
[2021-07-31 09:01:40.884]  31.372,  31.494,  31.519,  31.543,  31.519,  31.519,  31.567,  31.543,  31.470,  31.421
[2021-07-31 09:01:50.885]  31.421,  31.372,  31.323,  31.250,  31.250,  31.250,  31.274,  31.299,  31.421,  31.519
[2021-07-31 09:02:00.884]  31.519,  31.470,  31.421,  31.421,  31.421,  31.396,  31.519,  31.592,  31.641,  31.665
[2021-07-31 09:02:10.884]  31.641,  31.641,  31.641,  31.641,  31.641,  31.616,  31.616,  31.641,  31.641,  31.641
[2021-07-31 09:02:20.884]  31.641,  31.641,  31.616,  31.567,  31.567,  31.616,  31.641,  31.641,  31.641,  31.641
[2021-07-31 09:02:30.881]  31.665,  31.689,  31.665,  31.616,  31.665,  31.641,  31.641,  31.641,  31.641,  31.567
[2021-07-31 09:02:40.884]  31.519,  31.519,  31.519,  31.519,  31.421,  31.494,  31.470,  31.470,  31.494,  31.372
[2021-07-31 09:02:50.884]  31.372,  31.396,  31.323,  31.299,  31.274,  31.421,  31.396,  31.372,  31.470,  31.396
[2021-07-31 09:03:00.884]  31.421,  31.396,  31.519,  31.494,  31.470,  31.519,  31.421,  31.372,  31.372,  31.421
[2021-07-31 09:03:10.881]  31.494,  31.494,  31.494,  31.519,  31.519,  31.494,  31.494,  31.421,  31.421,  31.470
[2021-07-31 09:03:20.879]  31.372,  31.421,  31.470,  31.372,  31.396,  31.348,  31.372,  31.323,  31.323,  31.274
[2021-07-31 09:03:30.884]  31.299,  31.323,  31.323,  31.250,  31.226,  31.152,  31.030,  31.030,  31.079,  31.030
[2021-07-31 09:03:40.884]  31.030,  31.030,  31.128,  31.201,  31.128,  31.006,  30.859,  30.859,  30.933,  31.006
[2021-07-31 09:03:50.884]  30.933,  30.981,  30.908,  30.859,  30.859,  30.981,  31.030,  31.030,  30.981,  30.981
[2021-07-31 09:04:00.884]  30.933,  30.859,  30.981,  30.933,  30.859,  30.811,  30.737,  30.640,  30.615,  30.591
[2021-07-31 09:04:10.883]  30.615,  30.542,  30.542,  30.591,  30.518,  30.518,  30.469,  30.469,  30.444,  30.420
[2021-07-31 09:04:20.880]  30.200,  29.761,  29.077,  28.784,  29.175,  28.638,  28.198,  27.759,  27.734,  27.808
[2021-07-31 09:04:30.880]  27.197,  27.148,  27.417,  27.344,  27.417,  27.759,  28.198,  27.881,  27.466,  27.100
[2021-07-31 09:04:40.883]  26.831,  26.660,  26.953,  27.612,  27.734,  27.515,  27.173,  27.026,  26.953,  26.733
[2021-07-31 09:04:45.473]  26.489,  26.172,  25.903, I (39085853) CCS811: Idle mode set complete.
[2021-07-31 09:05:09.399] **** GL5537 ****RAW  = 0x425 Illuminance = 26.715055 percentsVoltage = 0.293866 VResistance = 2538.031006 Ohm----------------- PIR Sensor Monitor -----------------
[2021-07-31 09:05:20.870]  24.512,  24.463,  24.438,  24.390,  24.463,  24.341,  24.365,  24.316,  24.390,  24.341
[2021-07-31 09:05:30.873]  24.292,  24.341,  24.219,  24.365,  24.365,  24.341,  24.390,  24.316,  24.463,  24.438
